beban_roda_depan(%),percepatan_lateral(m/s),percepatan_aksial(m/s),sudut_kemiringan_bt(rad),stabilitas,label_stabilitas
0.4501005870334179,0.913146381131489,0.8535006573701949,0.0182715360370682,57.30706025825814,Hati-Hati
0.4380539798280478,0.0494435687269349,0.8533453995982924,0.9028596304564164,27.38616866924413,Berbahaya
0.4256386730836504,0.9135932737447396,0.8537236141270197,0.9028942557950772,50.00000000000002,Hati-Hati
0.4127081657651636,0.0508707755081672,0.8550413736821688,0.0193532570148265,32.86370694789966,Berbahaya
0.3997551621114849,0.0485009487387403,0.8571844118245961,0.0193710914707205,32.729585241296625,Berbahaya
0.3878437664316782,0.0443673700886257,0.8595649094157913,0.0193052292579504,32.13848542625179,Berbahaya
0.378032561510645,0.0395322153825998,0.8614954394386503,0.0191819827601654,31.47940710290881,Berbahaya
0.3708302367396076,0.0352951633231347,0.8625186408414048,0.0189899934789756,30.934555145560115,Berbahaya
0.3660736095192637,0.032686831333378,0.8624583560068624,0.0186871249110059,30.641161692043852,Berbahaya
0.3630704277975279,0.911706701718413,0.8613580513406889,0.0182209715659237,57.55779161662911,Hati-Hati
0.3607735669215129,0.03389670032421,0.8594393304319509,0.0175491383753518,30.985710680969454,Berbahaya
0.3579656947310382,0.037293372012297,0.8570117733380613,0.0166467607119814,31.531447334539887,Berbahaya
0.3535325477999795,0.0415724314205337,0.8543682058116274,0.0155038568762963,31.43204173195491,Berbahaya
0.3469179606218631,0.0455554536248747,0.8517213764437379,0.0141235850976968,30.422643646136198,Berbahaya
0.3386063010123964,0.0479690228907226,0.8491183034321355,0.012525119867636,28.977822537213488,Berbahaya
0.3300988574945395,0.0479178499794126,0.9862982380312144,0.0107498404341358,21.310403768276167,Berbahaya
0.3230448353175711,0.0453389221915601,0.8435013377821625,0.0088655801216902,25.281441194439743,Berbahaya
0.3181769751692727,0.0410300139934297,0.8403477566930857,0.0069559774019998,23.57609124640163,Berbahaya
0.3150212201215925,0.0362424916168605,0.8370380642127454,0.0050923315938612,22.102091938755205,Berbahaya
0.3123648789446638,0.0322328134354342,0.8336973211018617,0.0033115115663847,20.663950068407303,Berbahaya
0.3089034695942714,0.0299526779221558,0.8305824140851045,0.0016184626991171,18.89181375644826,Berbahaya
0.3037435836693763,0.0298184472730122,0.8279546606963015,0.0,16.39009641336897,Berbahaya
0.2966286237962332,0.0316656025830321,0.8258613036686987,0.9008179004123272,15.093900118196457,Berbahaya
0.2878499962086643,0.03495601640722,0.824200108657389,0.9910408212207026,15.122473522529402,Berbahaya
0.2779941425648696,0.0389999495493316,0.8228572578165818,0.9005142421883487,15.14568400586352,Berbahaya
0.267807627944084,0.0430169365663042,0.9838212763072492,0.9910105661164798,13.47256479220951,Berbahaya
